Codigo_Estabelecimento;Nome_Estabelecimento;Total_Qtd_Produzida;Total_Qtd_Aprovada;Pct_Valor_Total;Valor_Total_Produzido;Valor_Total_Aprovado
2255847;LABORATORIO DE PATOLOGIA ROCHA E GONZATTI;1890.0;1890.0;0.01;26974.05;26974.05
2700085;POSTO DE SAUDE AMETISTA DO SUL;9306.0;8790.0;0.01;27929.64;26935.2
7569009;POLICLINICA;20445.0;4206.0;0.01;129177.54;26871.84
2260166;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II;12678.0;11844.0;0.01;26808.78;26808.78
7545193;CENTRO DE ESPECIALIDADES EM SAUDE;8043.0;4578.0;0.01;48623.01;26793.51
3874281;SERVICO DE TISIOLOGIA E HANSENIASE CANOAS;9501.0;9210.0;0.01;29615.22;26705.22
3350088;LABORATORIO RAPIGNOST;9222.0;9222.0;0.01;26665.2;26665.2
6790739;ILUMINAR LABORATORIO DE ANALISES CLINICAS;5271.0;5259.0;0.01;26663.73;26524.41
3848116;APAE MONTENEGRO;1734.0;1521.0;0.01;30225.6;26461.89
2233444;HOSPITAL DR ERNESTO MAURICIO ARNDT;3696.0;3495.0;0.01;27066.09;26287.86
2701162;HEMOCENTRO REGIONAL DE CRUZ ALTA HEMOCRUZ;1668.0;1668.0;0.01;26226.48;26226.48
9687270;LABORATORIO COLET;5874.0;5874.0;0.01;26154.81;26154.81
7849451;LABCENTER ANALISES E PESQUISAS CLINICAS;4713.0;4713.0;0.01;26150.91;26150.91
9839607;CDI LAGOENSE;1128.0;1128.0;0.01;26067.66;26067.66
4037243;OFTALMOLOGIA INTEGRADA SERRA GAUCHA LTDA;1260.0;1260.0;0.01;26066.46;26066.46
5874793;ODONTOCENTRO CENTRO DE ESPECIALIDADES ODONTOLOGICAS BAGE;3621.0;3618.0;0.01;25919.73;25874.67
3554759;LABORATORIO FONTANA;4530.0;4497.0;0.01;26041.38;25758.48
4827198;LAVIDA;5910.0;5910.0;0.01;25754.73;25754.73
7557566;POLICLINICA;822.0;456.0;0.01;46220.34;25618.68
2263742;CENTRO DE SAUDE DA MULHER MARIA CRISTINA CALLAI SILVA;7230.0;7230.0;0.01;25563.24;25563.24
7436742;POLICLINICA MUNICIPAL;4515.0;4506.0;0.01;25415.88;25358.73
7902573;CENTRO DE APOIO A SAUDE SANTO CRISTO;471.0;471.0;0.01;25334.22;25334.22
2266504;SINDICATO TRABALHADORES IND METAL MEC MAT ELETRICO;753.0;753.0;0.01;25101.9;25101.9
0189960;PRESTES RODRIGUES;126.0;111.0;0.01;28350.0;24975.0
4222547;CENTRO DE ESPECIALIDADES DE SANTO ANTONIO DAS MISSOES;111.0;111.0;0.01;24975.0;24975.0
5120985;APAE;1473.0;1473.0;0.01;24923.43;24923.43
3413454;LABORATORIO SAO JOSE TRES PASSOS;7932.0;7905.0;0.01;24916.95;24805.98
2230844;CENTRO DE SAUDE FEITORIA;13116.0;13116.0;0.01;24766.56;24766.56
5927552;CLINICA SOLARIS SERVICOS MEDICOS LTDA;165.0;165.0;0.01;24750.0;24750.0
3998061;APAE;1413.0;1413.0;0.01;24737.61;24737.61
7479263;CENTRO DE ESPECIALIDADES DE PRESIDENTE LUCENA;2724.0;2724.0;0.01;24730.41;24730.41
7476426;PRONTO ATENDIMENTO SAO JOSE DO HORTENCIO;3858.0;3747.0;0.01;25831.2;24721.2
7965052;LABORATORIO DE PATOLOGIA LIVRAMENTO;603.0;603.0;0.01;24590.34;24590.34
2233754;CENTRAL DE ESPECIALIDADES;6666.0;6666.0;0.01;24548.7;24548.7
3966259;APAE DE INDEPENDENCIA;2154.0;1389.0;0.01;37969.14;24451.59
2240238;CVD DIAGNOSTICO POR IMAGEM;6177.0;6177.0;0.01;24432.27;24432.27
7652976;CAMINHO DA LUZ;3399.0;3399.0;0.01;24373.41;24373.41
2224658;ESF LOTEAMENTO;11406.0;11406.0;0.01;24358.8;24358.8
2247461;LABORATORIO PASTEUR;4941.0;4941.0;0.01;24315.6;24315.6
3485625;CLINICA DE OLHOS VINICIUS CALDEIRA;1077.0;1077.0;0.01;24291.33;24291.33
7914962;UNIDADE BASICA DE SAUDE CINQUENTENARIO ESF;1413.0;1413.0;0.01;24288.24;24288.24
6900844;LABORATORIO EXAME;4092.0;4092.0;0.01;24230.28;24230.28
5170915;SIDI MEDICINA POR IMAGEM;90.0;90.0;0.01;24187.5;24187.5
9993207;CENTRO DE ESPECIALIDADES 2;3201.0;3171.0;0.01;24924.03;24149.13
5109906;CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE CACHOEIRINHA;5541.0;5541.0;0.01;24116.67;24116.67
3927881;APAE DE AJURICABA;1473.0;1374.0;0.01;25843.83;24094.5
5479142;LABORATORIO HEMOCLIN;5580.0;5580.0;0.01;24024.84;24024.84
2245159;LABORATORIO EXATUS MARAU;4248.0;4248.0;0.01;23840.22;23840.22
2230380;CENTRO DE SAUDE DE ESPECIALIDADES CAMPO BOM;23100.0;22245.0;0.01;29016.66;23729.04
0411043;LABOVITAE;5193.0;5142.0;0.01;24171.18;23699.43
3624420;APAE;1341.0;1341.0;0.01;23695.47;23695.47
9541020;EVIDA LABORATORIO DE ANALISES CLINICAS;5511.0;5511.0;0.01;23688.3;23688.3
9601570;CENTRO MUNICIPAL DE FISIOTERAPIA SAO BORJA;4227.0;4227.0;0.01;23480.25;23480.25
2234610;FISIOTRAUM;3696.0;3696.0;0.01;23452.8;23452.8
2263874;HOSPITAL MUNICIPAL SALDANHA MARINHO;5862.0;3900.0;0.01;30124.44;23400.33
5997046;LABORATORIO GALLE;32841.0;6063.0;0.01;148752.9;23360.67
2257416;LABORATORIO BIOCLINICO SAO LUIZ;4266.0;4176.0;0.01;23736.96;23228.61
9687157;AMBULATORIO DE SAUDE MENTAL;3219.0;3219.0;0.01;23199.0;23199.0
3444457;CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS;5253.0;5253.0;0.01;23196.9;23196.9
7565836;POLICLINICA DE ATENDIMENTO ESPECIALIZADO;1983.0;1983.0;0.01;23190.84;23190.84
2235935;POSTO DE SAUDE DE CANDELARIA;102.0;102.0;0.01;22950.0;22950.0
2793210;UNIDADE BASICA DE SAUDE DR GIOVANI V PANASSOLO;102.0;102.0;0.01;22950.0;22950.0
2234203;PROSAUDE LABORATORIOS DE ANALISES CLINICAS;3600.0;3600.0;0.01;22935.09;22935.09
6110835;LABORATORIO SILVEIRA;5853.0;4398.0;0.01;31055.58;22909.38
5853222;APAE JAGUARAO;2277.0;1374.0;0.01;38853.99;22897.98
2257807;HOSPITAL CARIDADE DE ERVAL SECO;5517.0;2193.0;0.01;50675.43;22684.23
2244993;ESF DR GERARDO BARBOSA ESPUMOSO;687.0;687.0;0.01;22679.4;22679.4
5720516;GRIEBLER TISSOT LTDA;5493.0;5493.0;0.01;22665.54;22665.54
2244462;UNIDADE SANITARIA MATO CASTELHANO;1224.0;1224.0;0.01;22652.22;22652.22
3611701;AMBULATORIO VIDA;1704.0;1704.0;0.01;22632.9;22632.9
2242621;CASA TREZE DE MAIO;5190.0;5190.0;0.0;22486.14;22486.14
6237096;ECOLAGOA;822.0;822.0;0.0;22367.4;22367.4
6819257;BIOLIFE LABORATORIO DE ANALISES CLINICAS LTDA ME;5007.0;5007.0;0.0;22341.87;22341.87
2917629;UNIDADE BASICA DE SAUDE CENTRAL;19089.0;19089.0;0.0;22315.98;22315.98
7715323;CENTRO DE SAUDE DE PORTO VERA CRUZ;99.0;99.0;0.0;22275.0;22275.0
2249324;UNIDADE BASICA DE SAUDE DA BARRA DO RIO AZUL;99.0;99.0;0.0;22275.0;22275.0
6893759;CLINICA DE FISIOTERAPIA VIDA E MOVIMENTO;4080.0;4080.0;0.0;22192.77;22192.77
5024110;VITALAB;4272.0;4272.0;0.0;22151.46;22151.46
2252821;LABORATORIO UNIAO DE ANALISES CLINICAS;4263.0;4263.0;0.0;21945.09;21945.09
2228645;HOSPITAL DE VISTA GAUCHA;2586.0;2355.0;0.0;23860.35;21888.15
4354079;CAS CENTRO DE ATENDIMENTO EM SAUDE VACARIA;2247.0;2247.0;0.0;21822.6;21822.6
7420129;SAE CACHOEIRINHA;8268.0;8268.0;0.0;21791.82;21791.82
2793563;LABASE LABORATORIO ANALISES CLINICAS;5385.0;4992.0;0.0;23860.89;21756.96
2230712;SAE SERVICO DE ASSISTENCIA ESPECIALIZADA;2982.0;2982.0;0.0;21716.31;21716.31
7813848;TICIANI LABORATORIO;3834.0;3834.0;0.0;21575.67;21575.67
5477336;SAUDE DA MULHER SECRETARIA MUNICIPAL DE SAUDE;8787.0;8787.0;0.0;21440.1;21440.1
0277509;APAE;2670.0;1434.0;0.0;40805.76;21421.56
5029147;APAE SAO FRANCISCO DE PAULA;1212.0;1212.0;0.0;21416.04;21416.04
3001253;LABORATORIO BIOEXAME LTDA;6111.0;5325.0;0.0;24045.03;21383.1
2236346;HOSPITAL SINIMBU;2829.0;2604.0;0.0;21462.48;21320.73
3488845;LABORATORIO VITA;7239.0;7239.0;0.0;21283.8;21283.8
7718721;POLICLINICA TRES FORQUILHAS;3150.0;2913.0;0.0;28212.06;21237.96
2256118;LABORATORIO ANALISES CLINICAS SANTANA;6849.0;6846.0;0.0;21243.72;21235.32
2230224;CENTRO DE ESPECIALIDADES SAUDE DA MULHER CANOAS;2652.0;2652.0;0.0;21180.33;21180.33
2229064;LABORATORIO PORTAO LTDA;4362.0;4362.0;0.0;21133.89;21133.89
6894712;LABLIELL;4356.0;4323.0;0.0;21181.2;21065.91
3056058;CENTRO DE ESPECIALIDADES ODONTOLOGICAS;1647.0;1647.0;0.0;20954.7;20954.7
2263203;POSTO DE SAUDE CENTRAL DE IBIRUBA;93.0;93.0;0.0;20925.0;20925.0
2230992;SERVICO DE ATENDIMENTO ESPECIALIZADO S A E NH;4083.0;4083.0;0.0;20916.99;20916.99
5251419;APAE ARROIO GRANDE;1221.0;1209.0;0.0;21022.83;20902.83
5682290;APAE DE SAO SEPE;1182.0;1182.0;0.0;20885.94;20885.94
7210485;LABORATORIO SANTE ANALISES CLINICAS;10491.0;5544.0;0.0;46246.83;20880.75
0928836;LABORATORIO HERMANN;5823.0;5823.0;0.0;20848.26;20848.26
7513364;POLICLINICA MAMPITUBA;3216.0;3162.0;0.0;21386.31;20797.71
7386028;LABORATORIO DE ANALISES CLINICAS GEMELLI LTDA ME;5148.0;5145.0;0.0;20641.8;20636.85
2236435;POSTO DE SAUDE DE ANTONIO PRADO;23064.0;23064.0;0.0;20611.14;20611.14
3918327;FISIOCLIN;3801.0;3801.0;0.0;20546.88;20546.88
2238012;CENTRO MUNICIPAL DE SAUDE;23901.0;23901.0;0.0;20482.98;20482.98
6529208;SECRETARIA DA SAUDE PREFEITURA DE ESTRELA;4137.0;4137.0;0.0;20478.15;20478.15
2235382;ASSOC HOSP SANTO ANTONIO DE PADUA;7539.0;3249.0;0.0;45611.07;20399.43
2224496;LABORATORIO IBERLEO;3870.0;3870.0;0.0;20380.5;20380.5
2236508;CENTRO DE REFERENCIA MATERNO INFANTIL;6936.0;6936.0;0.0;20351.91;20351.91
9671951;SALA DE PEQUENAS CIRURGIAS;1878.0;1878.0;0.0;20337.42;20337.42
3994449;CENTRAL DE CURATIVOS;981.0;981.0;0.0;20249.22;20249.22
2226669;LABORATORIO DE ANALISES CLINICAS TRIUNFO LTDA;4611.0;4170.0;0.0;24100.11;20220.99
7697295;CENTRO RADIOLOGICO MUNICIPAL DE CARLOS BARBOSA;2007.0;2007.0;0.0;20220.87;20220.87
2249537;HOSPITAL N S DA POMPEIA VIADUTOS;1974.0;1899.0;0.0;20567.73;20162.76
6690394;BIOLAB;3807.0;3807.0;0.0;20136.03;20136.03
6896901;FONOTRAB FONOAUDIOLOGIA DO TRABALHO;747.0;747.0;0.0;20049.45;20049.45
7473109;BVA SAUDE;4221.0;4221.0;0.0;20039.7;20039.7
2235463;CENTRO DE ESPECIALIDADES DR PEDRO SANDER;963.0;963.0;0.0;19982.46;19982.46
7087594;SAMU 192 BAGE USA01;975.0;975.0;0.0;19978.56;19978.56
2250535;LABORATORIO KL TRES DE MAIO;4569.0;4569.0;0.0;19956.18;19956.18
6950086;SAE IAPI;5499.0;5499.0;0.0;19955.1;19955.1
2257610;PSF DE MONTE BELO DO SUL;4710.0;4710.0;0.0;19949.28;19949.28
6516319;LABORATORIO SAO JOSE;5460.0;4998.0;0.0;21731.61;19844.94
2707772;SAE SERVICO DE ATENDIMENTO ESPECIALIZADO;13620.0;13620.0;0.0;19815.75;19815.75
3965546;LABORCLINICA;4272.0;4272.0;0.0;19783.92;19783.92
2251000;LABORATORIO ESCOBAR;4593.0;4593.0;0.0;19676.76;19676.76
5218225;HORMOLABOR;6423.0;6423.0;0.0;19576.02;19576.02
2260719;LABORATORIO OSVALDO CRUZ;3297.0;3297.0;0.0;19510.65;19510.65
2233363;SOCIEDADE HOSPITALAR SAO JOSE A FERRADOR;6792.0;2250.0;0.0;47417.97;19392.03
7171617;LABORATORIO FONTANA;3159.0;3159.0;0.0;19376.28;19376.28
9314776;CVD DIAGNOSTICO POR IMAGEM;924.0;924.0;0.0;19369.02;19369.02
4716752;HUMANIZAR;3723.0;3723.0;0.0;19341.99;19341.99
2239450;CPM LABORATORIO DE PATOLOGIA;828.0;828.0;0.0;19293.33;19293.33
3062775;CLINICA MUNICIPAL DE FISIOTERAPIA;3750.0;3750.0;0.0;19276.5;19276.5
2224526;LABORATORIO FONTANA;3336.0;3336.0;0.0;19256.4;19256.4
2223740;CENTRO DE ESPECIALIDADES;2082.0;2082.0;0.0;19147.53;19147.53
3775895;LABORRITT ANALISES CLINICAS;4713.0;4713.0;0.0;19093.2;19093.2
2232766;LABORATORIO DE ANALISES CLINICAS RITA DE CASSIA;4554.0;4308.0;0.0;19998.96;19078.08
2261413;CENTRO DE SAUDE CAMILO GOMES;7824.0;7824.0;0.0;19074.33;19074.33
2876000;CLINICA MUNICIPAL DE REABILITACAO;3372.0;3372.0;0.0;19013.13;19013.13
2251833;HEMOANALISES LABORATORIO LTDA;4548.0;4548.0;0.0;19011.09;19011.09
4255976;APAE DE CACAPAVA DO SUL;5988.0;3045.0;0.0;37535.4;18994.5
5914442;BOM PASTOR LABORATORIO CLINICO;3156.0;3156.0;0.0;18992.4;18992.4
2249235;LABORATORIO SANTO ANTONIO ARATIBA;5394.0;5394.0;0.0;18905.07;18905.07
7680651;CAPS AD VIVA LA VIDA;1374.0;1374.0;0.0;18868.5;18868.5
2254883;AMENT;2781.0;2781.0;0.0;18859.38;18859.38
7582803;CENTRO DE ESPECIALIDADES DE MARAU;1800.0;534.0;0.0;49983.45;18821.55
6440959;LABORATORIO FONTANA;3156.0;2952.0;0.0;19994.58;18804.72
5939747;APAE DE GUAPORE RS;1995.0;1995.0;0.0;18760.68;18760.68
9350675;BIOCLINIC CONSULTAS E DIAGNOSTICOS;4098.0;4098.0;0.0;18757.53;18757.53
3867773;SAIS SERVICO DE ATENCAO INTEGRAL A SEXUALIDADE;3831.0;3831.0;0.0;18754.95;18754.95
0535508;NISE DA SILVEIRA AMENT;2772.0;2403.0;0.0;22778.1;18719.1
2236168;JBLAB LABORATORIO DE ANALISES CLINICAS LTDA;4224.0;4002.0;0.0;20161.59;18697.44
6258581;LABORATORIO BIOCLINICO SAO LUIZ;3849.0;3849.0;0.0;18665.76;18665.76
6234194;GASTROCENTRO;216.0;216.0;0.0;18529.56;18529.56
9933638;CENTRO DE ESPECIALIDADES;2406.0;1917.0;0.0;23196.15;18518.97
4297857;LABORATORIO SAO ROQUE UNIDADE GUAPORE RS;4194.0;4194.0;0.0;18436.68;18436.68
2228831;CAIS MENTAL ALVORADA;2781.0;2421.0;0.0;20584.59;18331.95
6883133;ESMA RES;2751.0;2751.0;0.0;18299.7;18299.7
6662382;APOIAR AMB MUNIC ATENCAO CRIANCA E ADOL VIT MAUS TRATOS;2835.0;2835.0;0.0;18271.2;18271.2
3048462;APOIO FISIOTERAPIA E REABILITACAO LTDA;909.0;909.0;0.0;18180.0;18180.0
6957544;SAUDE PRISIONAL MADRE PELLETIER;3150.0;3150.0;0.0;18120.0;18120.0
6179029;HOSPITAL SANTA TERESINHA DE CIRIACO;1884.0;1602.0;0.0;21949.5;18108.45
6546811;LABORATORIO HERMANN LTDA FILIAL 04;5436.0;5436.0;0.0;18105.54;18105.54
6315615;TEUTOLAB ANALISES CLINICAS;11316.0;3975.0;0.0;65069.28;18036.6
2250632;LABORATORIO SAO VICENTE LTDA ME;5451.0;4689.0;0.0;21543.66;18022.32
9584080;BIOLAB SUL;4677.0;3789.0;0.0;22306.14;18000.12
2793040;LABORATORIO MAZUTTI CASCA;4032.0;4032.0;0.0;17994.81;17994.81
2254913;CENTRO DE FISIOTERAPIA;3705.0;3705.0;0.0;17974.02;17974.02
2245817;LABORATORIO BASSO SANANDUVA;3465.0;3465.0;0.0;17825.07;17825.07
7293291;BIONAC LABORATORIO DE ANALISES CLINICAS LTDA ME;4083.0;4083.0;0.0;17728.29;17728.29
3509826;CENTRO DE ATENCAO A SAUDE DO IDOSO GRAVATAI;2040.0;2040.0;0.0;17631.63;17631.63
9210660;LABORATORIO SAO MARCOS;5328.0;5328.0;0.0;17593.23;17593.23
3409813;CAPS II;2916.0;2898.0;0.0;17705.76;17592.36
2251892;UNIDADE SANITARIA DE CAPITAO;78.0;78.0;0.0;17550.0;17550.0
7478984;LABORATORIO DE PROTESE DE SEGREDO;90.0;78.0;0.0;20250.0;17550.0
0800554;BIOMED;3645.0;3645.0;0.0;17505.9;17505.9
4820290;ASSOCIACAO PROJETO ACREDITAR;2775.0;2775.0;0.0;17482.5;17482.5
7524641;LABORATORIO SANTANA;5667.0;5667.0;0.0;17475.96;17475.96
2243482;CENTRO DE ESPECIALIDADES ODONTOLOGICAS;2595.0;1593.0;0.0;19704.33;17472.9
7859414;CARILAB ANALISES CLINICAS;4077.0;3897.0;0.0;18572.04;17407.62
7267819;LABORATORIO FISCHER;3507.0;3357.0;0.0;17872.92;17252.04
2256045;LABORATORIO BIOLABOR;5298.0;5295.0;0.0;17198.46;17170.71
7031076;CENTRO DE ESPECIALIDADES ODONTOLOGICAS CEO CENTRO;2814.0;2814.0;0.0;17170.14;17170.14
9895345;CENTRO DE REABILITACAO EM SAUDE;2994.0;2994.0;0.0;17153.64;17153.64
0945552;CAPS INFANTO JUVENIL;1590.0;1464.0;0.0;17323.77;17002.47
3144305;SAE CRUZ ALTA;5805.0;5805.0;0.0;16896.84;16896.84
2261464;LABORATORIO GRILLO LTDA;3444.0;3444.0;0.0;16879.86;16879.86
4064925;UNIDADE SANITARIA DE FORQUETINHA;75.0;75.0;0.0;16875.0;16875.0
7478429;CEO SORRIR;75.0;75.0;0.0;16875.0;16875.0
3897257;APAE SOLEDADE;1959.0;954.0;0.0;34615.53;16857.18
3922456;AMBULATORIO DE INFECTOLOGIA;3642.0;3642.0;0.0;16751.4;16751.4
9896244;PRONTO ATENDIMENTO MUNICIPAL SAO BORJA;6729.0;807.0;0.0;75958.8;16738.8
4725700;CENTRO TE ACOLHE SALTO JACUI;2853.0;1293.0;0.0;30206.46;16728.69
7024223;BIO ANALISES;3963.0;3963.0;0.0;16709.52;16709.52
3925544;LABORATORIO LABORCLIN;4044.0;4044.0;0.0;16579.8;16579.8
9586741;CAPS IJ GUAIBA;2904.0;2904.0;0.0;16534.8;16534.8
2228149;POSTO SAUDE SEDE V DUTRA;3729.0;3729.0;0.0;16408.74;16408.74
4318153;LABORATORIO BOM PASTOR;4404.0;3162.0;0.0;21828.81;16288.41
5455480;APAE DE ERVAL SECO;1398.0;939.0;0.0;24334.5;16246.98
7632355;CENTRO MUNICIPAL DE SAUDE AMETISTA DO SUL;72.0;72.0;0.0;16200.0;16200.0
5610117;CENTRO DE ATENCAO PSICOSSOCIAL CAPS AD;17736.0;12393.0;0.0;16198.2;16198.2
0947997;SAE SAO BORJA;2994.0;2994.0;0.0;16151.7;16151.7
2251094;UNIDADE SANITARIA DE SANTA CLARA DO SUL;588.0;588.0;0.0;16045.32;16045.32
7482639;POLICLINICA MUNICIPAL TRES CACHOEIRAS;3030.0;3030.0;0.0;16010.43;16010.43
2261316;PAM I DR MAURICIO INFANTINI FILHO;612.0;612.0;0.0;15921.48;15921.48
2978202;LABORATORIO BIOEXAME LTDA;5397.0;5397.0;0.0;15900.42;15900.42
2257319;POSTO DE ATENDIMENTO ESPECIALIZADO SAE CTA;2535.0;2535.0;0.0;15889.8;15889.8
6224636;PRO ANALISE LABORATORIO DE ANALISES CLINICAS;3156.0;3156.0;0.0;15852.09;15852.09
3451267;CENTRO MUNICIPAL DE FISIOTERAPIA IVOTI;3678.0;2880.0;0.0;20821.68;15784.68
4092201;LABVIDA LABORATORIO DE ANALISES CLINICAS;3321.0;3279.0;0.0;16047.63;15753.09
5467519;BIOMAX MAXIMILIANO DE ALMEIDA;3090.0;3066.0;0.0;15770.91;15678.03
5583209;EDUARDO PUREZA NUNES CIA LTDA;5316.0;5250.0;0.0;15845.04;15658.26
7211244;CAE CENTRO DE ATENDIMENTO ESPECIALIZADO;687.0;687.0;0.0;15653.1;15653.1
2239310;RADIOLOGIA DO CIRCULO;264.0;264.0;0.0;15605.91;15605.91
4495470;LABORATORIO DE ANALISES CLINICAS SEPAME;4191.0;4182.0;0.0;15581.82;15569.49
2232340;POSTO COXILHA AMARAL FERRADOR;276.0;276.0;0.0;15525.0;15525.0
3721000;LABORATORIO MULLER CRISTAL;3573.0;3573.0;0.0;15518.1;15518.1
2244756;POSTO DE SAUDE MAXIMILIANO DE ALMEIDA;372.0;372.0;0.0;15479.85;15479.85
2244640;LABORATORIO GRASSI CACIQUE DOBLE;2811.0;2811.0;0.0;15403.56;15403.56
6758991;LABORATORIO BIOLAB;3315.0;3315.0;0.0;15388.32;15388.32
2225727;CAPS I ROLANTE;3762.0;3111.0;0.0;19442.4;15341.1
6295924;CENTRO VERANENSE DE DIAGNOSTICO LTDA;57.0;57.0;0.0;15318.75;15318.75
5153123;BIOLAB ANALISES CLINICAS;3087.0;3087.0;0.0;15275.19;15275.19
2246619;SECRETARIA MUNICIPAL DE SAUDE;22152.0;3423.0;0.0;107974.35;15265.8
4526031;CAS TEACOLHE CAPAO DA CANOA;2475.0;2058.0;0.0;17888.1;15261.0
6031137;LABORATORIO CRB;2955.0;2955.0;0.0;15241.77;15241.77
7966873;CITOANALISES UNIDADE GENERAL CAMARA RS;2901.0;2889.0;0.0;15409.8;15187.2
2228637;PRONTO ATENDIMENTO MUNICIPAL;1833.0;1833.0;0.0;15126.9;15126.9
2257068;LORENA COELHO MARQUES;519.0;519.0;0.0;15117.3;15117.3
6868843;LABORATORIO BIOCLINICAS LTDA;4194.0;4194.0;0.0;15020.46;15020.46
2252201;HOSPITAL SAO FRANCISCO;4131.0;1779.0;0.0;31952.28;14937.75
7534515;CENTRO DE ESPECIALIDADES ODONTOLOGICAS SAO LCO DO SUL;3624.0;2826.0;0.0;25177.11;14889.15
2249987;POSTO DE SAUDE DA SEDE E PSF DE NOVA CANDELARIA;66.0;66.0;0.0;14850.0;14850.0
7509367;CLINICA ESPECIALIZADA PREFEITURA DE SAO MARTINHO;105.0;105.0;0.0;14850.0;14850.0
7573030;CENTRO MUNICIPAL SAUDE FREDERICO WESTPHALEN;66.0;66.0;0.0;14850.0;14850.0
7581335;CENTRO MUNICIPAL DE SAUDE PLANALTO;84.0;66.0;0.0;18900.0;14850.0
2227991;POSTO DE SAUDE ERVAL SECO;66.0;66.0;0.0;14850.0;14850.0
2238683;LABORATORIO NEOLAB;3576.0;3576.0;0.0;14782.32;14782.32
2251868;BIOPHARMA;3357.0;3357.0;0.0;14709.99;14709.99
5378575;AMENT DRA NISE DA SILVEIRA;1818.0;1818.0;0.0;14676.9;14676.9
9859888;LABORATORIO CREZON;2703.0;2703.0;0.0;14676.0;14676.0
2243997;CAPS II PRADO VEPPO;7530.0;5688.0;0.0;25926.9;14670.0
2875268;CASULO CENTRO DE ATENDIMENTO AO AUTISTA;1791.0;1791.0;0.0;14618.19;14618.19
9541527;CEO CENTRO DE ESPECIALIDADES ODONTOLOGICAS;1962.0;1962.0;0.0;14512.05;14512.05
9476628;CARILAB ANALISES CLINICAS;2592.0;2592.0;0.0;14477.85;14477.85
2846780;CAESM CENTRO DE ATENDIMENTO ESPECIALIZADO EM SAUDE MENTAL;2148.0;2148.0;0.0;14434.86;14434.86
6755968;CLINICA MUNICIPAL DE FISIOTERAPIA;1200.0;246.0;0.0;20188.11;14393.07
6924492;AMBULATORIO DE ESPECIALIDADES CAMAQUA;1620.0;1620.0;0.0;14280.42;14280.42
7565011;POLICLINICA CERRO BRANCO;1773.0;1773.0;0.0;14202.66;14202.66
2226383;UA 02 POSTO DE SAUDE DR JOSE TELMO MARDER;1761.0;1761.0;0.0;14183.04;14183.04
2251159;UNIDADE SANITARIA DE FAZENDA VILANOVA;63.0;63.0;0.0;14175.0;14175.0
2251051;UNIDADE SANITARIA DE POUSO NOVO;63.0;63.0;0.0;14175.0;14175.0
2234556;UNIDADE BASICA DE SAUDE CENTRAL;63.0;63.0;0.0;14175.0;14175.0
5620007;UNIDADE DE SAUDE BAIRRO NOSSA SENHORA DAS GRACAS;63.0;63.0;0.0;14175.0;14175.0
2234491;POSTO DE SAUDE DE REDENTORA;63.0;63.0;0.0;14175.0;14175.0
7795130;SAE SOLEDADE;2859.0;2859.0;0.0;14060.1;14060.1
2263351;HC LABORATORIO;3057.0;3057.0;0.0;14041.77;14041.77
9597611;SOCIEDADE CIVIL CORPO DE BOMBEIROS VOLUNTARIOS DE MARAU;705.0;705.0;0.0;13966.05;13966.05
5213495;LABORATORIO CLINICO PROGNOSE;3003.0;3003.0;0.0;13951.23;13951.23
2248409;LABVITTA ANALISES CLINICAS;4131.0;3990.0;0.0;14425.62;13928.13
0874922;SAE CAPAO DA CANOA;5178.0;5178.0;0.0;13924.8;13924.8
2235579;SERMED;591.0;591.0;0.0;13856.58;13856.58
2236001;UBS CENTRAL;5547.0;5547.0;0.0;13748.25;13748.25
2261650;LABORATORIO DE ANALISES CLINICAS LUZ SHAMAA LTDA;2283.0;2283.0;0.0;13746.39;13746.39
2260328;AMBULATORIO CENTRAL;450.0;93.0;0.0;17289.0;13719.0
2236095;LABORATORIO PASQUALOTO;3603.0;3279.0;0.0;16649.22;13710.45
2223503;CAPS CIDADANIA;7683.0;7683.0;0.0;13689.93;13689.93
2242907;LABORATORIO ASSISENSE;4311.0;4311.0;0.0;13636.5;13636.5
7455542;CENTRO DE ESPECIALIDADES SETE DE SETEMBRO;390.0;204.0;0.0;14495.28;13616.73
5031486;CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E OUTRAS DROGAS III;7785.0;7785.0;0.0;13598.7;13598.7
2953765;DAF DIAGNOSTICOS LABORATORIAIS;3936.0;2928.0;0.0;21435.66;13552.8
9392041;POLICLINICA;288.0;288.0;0.0;13513.92;13513.92
2265516;LABORATORIO NICOLODI;2838.0;2838.0;0.0;13512.3;13512.3
2228661;HOSPITAL SAO ROQUE TAQUARUCU DO SUL;3507.0;2439.0;0.0;29938.83;13510.53
7506031;CENTRO MUNICIPAL DE SAUDE CAICARA;60.0;60.0;0.0;13500.0;13500.0
7573227;CLINICA DE ESPECIALIDADES E PROTESES NONOAI;60.0;60.0;0.0;13500.0;13500.0
2250993;UNIDADE SANITARIA DE SERIO;60.0;60.0;0.0;13500.0;13500.0
2260298;CENTRO MUNICIPAL DE ATENDIMENTO A SAUDE;60.0;60.0;0.0;13500.0;13500.0
2260999;ESF I;60.0;60.0;0.0;13500.0;13500.0
7235135;CENTRO DE ESPECIALIDADES;309.0;309.0;0.0;13500.0;13500.0
